Latitude,Longitude,Country,City,Population
FLOAT,FLOAT,TEXT,TEXT,INT
48.683333,2.133333,fr,gif-sur-yvette,22774
-9.683333,-42.066667,br,remanso,22780
53.466667,-1.466667,gb,chapeltown,22785
52.35,-1.583333,gb,kenilworth,22799
10.378077,-74.883561,co,campo de la cruz,22804
51.066667,4.366667,be,willebroek,22808
-31.630833,-71.165278,cl,illapel,22816
43.137413,5.983139,fr,la valette-du-var,22816
43.465874,1.327316,fr,muret,22819
14.1022222,-1.6305556,bf,djibo,22821
-16.5,-49.433333,br,goianira,22823
48,11.35,de,starnberg,22827
48.116667,14.866667,at,amstetten,22832
8.363209,-4.428628,ci,dabakala,22834
-2.016667,-54.066667,br,monte alegre,22841
-20.416667,-54.066667,br,campo verde,22842
51.516667,10.266667,de,duderstadt,22842
53.566667,-2.116667,gb,royton,22848
50.566667,13,de,annaberg-buchholz,22849
-23.654522,-47.218152,br,ibiuna,22860
16.2333333,-61.3666667,gp,sainte-anne,22861
40.416501,0.427087,es,benicarlo,22871
38.985192,1.535644,es,santa eulalia del rio,22876
51.1,4.133333,be,hamme,22891
-7.633333,-47.2,br,santa luzia,22910
51,3.883333,be,wetteren,22930
44.4071,0.705603,fr,villeneuve-sur-lot,22933
52.766667,-1.933333,gb,rugeley,22937
49.233333,7.25,de,blieskastel,22938
11.266667,37.483333,et,adet,22950
41.286117,1.249929,es,valls,22961
53.466667,-3,gb,litherland,22971
48.822916,2.217569,fr,sevres,22993
53.55,-2.516667,gb,westhoughton,22994
51.783333,0.633333,gb,witham,22995
-26.0934,-49.7895,br,rio negro,23007
41.699929,2.845646,es,lloret de mar,23009
-28.75,-49.466667,br,forquilhinha,23021
52.783333,7.233333,de,haren,23038
47.395395,8.618366,ch,dubendorf,23051
51.783333,11.15,de,quedlinburg,23057
-24.283333,-53.833333,br,palotina,23059
49.39717,13.289064,cz,klatovy,23059
-5.883333,-38.616667,br,jaguaribe,23066
49.201667,9.503889,de,ohringen,23068
37.598791,-1.315541,es,mazarron,23068
22.2416667,-80.3902778,cu,palmira,23078
12.9666667,-2.2666667,bf,yako,23080
-33.683333,-71.016667,cl,el monte,23090
50.660329,3.071575,fr,la madeleine,23098
49.147664,0.226625,fr,lisieux,23100
5.198894,-74.89295,co,mariquita,23104
38.19273,-0.557868,es,santa pola,23111
6.983333,39.183333,et,dodola,23120
53,-1.3,gb,heanor,23122
-3.283333,-39.25,br,trairi,23135
-21.55,-43.016667,br,sao joao nepomuceno,23155
37.586266,-4.638054,es,montilla,23157
-6.466667,-35.433333,br,nova cruz,23166
-3.425,29.9333333,bi,gitega,23168
54.466667,9.833333,de,eckernforde,23184
28.50038,-13.862719,es,puerto del rosario,23184
51.03116,2.339835,fr,saint-pol-sur-mer,23205
4.484249,-74.24499,co,sibate,23208
-37.831799,140.77919,au,mount gambier,23210
8.81136,-74.720839,co,sucre,23210
